borrower_id,kaggle_truth_label,agent_name,routed_to_agent,pre_call_drift_score,aba_triggered,parsed_decision,confidence_flag,brief_reason
B035,good,IncomeAgent,WeakModelAgent,-0.0525,False,unknown,medium,The user wants me to act as the IncomeAgent and assess credit risk for Borrower ID B035. I must use only the provided structured German Credit dataset fields. No external documents are available. The output must follow a ...
B035,good,FraudAgent,WeakModelAgent,-0.0588,False,approve,high,"The user wants me to act as the FraudAgent and assess the credit risk for Borrower B035 based on a structured German Credit dataset profile. **Goal:** Determine Decision (Approve/Reject/Refer), Confidence (high/medium/lo ..."
B035,good,CreditAgent,WeakModelAgent,0.6485,True,approve,unknown,The user wants me to act as the CreditAgent and make a lending decision (Approve/Reject/Refer) for Borrower ID B035. I must adhere to strict constraints: 1. Use only the provided structured German Credit dataset fields. ...
B035,good,ComplianceAgent,WeakModelAgent,0.821,True,approve,unknown,"The user wants me to act as the ComplianceAgent and make a lending decision (Approve, Reject, or Refer) for Borrower B035. I must use only the provided structured German Credit dataset fields and adhere strictly to the r ..."
B035,good,SummariserAgent,WeakModelAgent,1.0788,True,approve,low,The user wants me to act as the SummariserAgent and make a decision (Approve/Reject/Refer) for Borrower ID B035 based on a structured German Credit dataset profile. I must adhere to the following constraints: 1. Use only ...
B035,good,WeakModelAgent,WeakModelAgent,-0.1386,False,unknown,unknown,The user wants me to act as the WeakModelAgent and assess a credit application for Borrower ID B035. I must use only the provided structured German Credit dataset fields. No external documents are available. **Borrower D ...
B036,bad,RouterManager,WeakModelAgent,0.5108,True,unknown,low,Thinking Process: 1. **Analyze the Role and Context:** I am the RouterManager. The scenario is Week 4 Tuesday Scenario 3 (Adaptive Behaviour Anchoring). A significant drift has occurred (KL drift score: 0.5108 > threshol ...
B036,bad,IncomeAgent,WeakModelAgent,-0.0525,False,unknown,medium,The user wants me to act as the IncomeAgent and assess credit risk for Borrower ID B036. I must use only the provided structured German Credit dataset fields. No external documents are available. **Borrower Data (B036):* ...
B036,bad,FraudAgent,WeakModelAgent,-0.0588,False,unknown,medium,The user wants me to act as the FraudAgent and assess the credit risk for Borrower B036 based on a structured German Credit dataset profile. **Constraints & Rules:** 1. Use only the provided structured German Credit data ...
B036,bad,CreditAgent,WeakModelAgent,0.6485,True,approve,unknown,The user wants me to act as the CreditAgent and make a lending decision (Approve/Reject/Refer) for Borrower ID B036. I must adhere to strict constraints: 1. Use only the provided structured German Credit dataset fields. ...
B036,bad,ComplianceAgent,WeakModelAgent,0.821,True,approve,high,"The user wants me to act as the ComplianceAgent and make a lending decision (Approve, Reject, or Refer) for Borrower B036. I must adhere strictly to the provided structured German Credit dataset fields and follow the ada ..."
B036,bad,SummariserAgent,WeakModelAgent,1.0788,True,approve,unknown,The user wants me to act as the SummariserAgent and make a decision (Approve/Reject/Refer) for Borrower ID B036 based on a structured German Credit dataset profile. Constraints Checklist & Instructions: 1. Use only the p ...
B036,bad,WeakModelAgent,WeakModelAgent,-0.1386,False,unknown,medium,The user wants me to act as the WeakModelAgent and assess a credit application for Borrower ID B036. I must use only the provided structured German Credit dataset fields. No external documents are available. **Borrower D ...
B037,good,RouterManager,WeakModelAgent,0.5108,True,unknown,high,Thinking Process: 1. **Analyze the Role and Context:** I am the RouterManager. The scenario is Week 4 Tuesday Scenario 3 (Adaptive Behaviour Anchoring). A significant drift has occurred (KL drift score: 0.5108 > threshol ...
B037,good,IncomeAgent,WeakModelAgent,-0.0525,False,unknown,unknown,The user wants me to act as the IncomeAgent and assess credit risk for Borrower ID B037. I must use only the provided structured German Credit dataset fields. No external documents are available. **Borrower Data (B037):* ...
B037,good,FraudAgent,WeakModelAgent,-0.0588,False,unknown,low,The user wants me to act as the FraudAgent and assess the credit risk for Borrower B037 based solely on a structured German Credit dataset profile. **Constraints & Rules:** 1. Use only the provided structured German Cred ...
B037,good,CreditAgent,WeakModelAgent,0.6485,True,approve,unknown,The user wants me to act as the CreditAgent and make a lending decision (Approve/Reject/Refer) for Borrower ID B037. I must adhere to strict constraints: 1. Use only the provided structured German Credit dataset fields. ...
B037,good,ComplianceAgent,WeakModelAgent,0.821,True,approve,low,"The user wants me to act as the ComplianceAgent and make a lending decision (Approve, Reject, or Refer) for Borrower B037. I must adhere strictly to the provided structured German Credit dataset fields and follow the ada ..."
B037,good,SummariserAgent,WeakModelAgent,1.0788,True,approve,high,one short sentence. 2. **Analyze the Input Draft/Data:** * The agent is tasked with making a decision for Borrower ID B037. * Constraints are provided (use only structured
B037,good,WeakModelAgent,WeakModelAgent,-0.1386,False,unknown,unknown,The user wants me to act as the WeakModelAgent and assess a credit application for Borrower ID B037. I must use only the provided structured German Credit dataset fields. No external documents are available. **Borrower P ...
B038,bad,RouterManager,WeakModelAgent,0.5108,True,approve,low,The user wants me to act as the RouterManager and make a credit decision (Approve/Reject/Refer) for Borrower ID B038. I must adhere to strict constraints: 1. Use only the provided structured German Credit dataset fields. ...
B038,bad,IncomeAgent,WeakModelAgent,-0.0525,False,unknown,unknown,The user wants me to act as the IncomeAgent and assess credit risk for Borrower ID B038. I must use only the provided structured German Credit dataset fields. No external documents are available. **Borrower Data (B038):* ...
B038,bad,FraudAgent,WeakModelAgent,-0.0588,False,approve,high,The user wants me to act as the FraudAgent and assess the credit risk for Borrower B038 based solely on a structured German Credit dataset profile. **Constraints & Rules:** 1. Use only the provided structured German Cred ...
B038,bad,CreditAgent,WeakModelAgent,0.6485,True,approve,low,The user wants me to act as the CreditAgent and make a lending decision (Approve/Reject/Refer) for Borrower ID B038. I must use only the provided structured German Credit dataset fields and follow the adaptive behaviour ...
B038,bad,ComplianceAgent,WeakModelAgent,0.821,True,approve,low,"The user wants me to act as the ComplianceAgent and make a lending decision (Approve, Reject, or Refer) for Borrower B038. I must adhere strictly to the provided structured German Credit dataset fields and follow the ada ..."
B038,bad,SummariserAgent,WeakModelAgent,1.0788,True,approve,high,one short sentence. 3. **Analyze the Draft Content:** The provided draft stops
B038,bad,WeakModelAgent,WeakModelAgent,-0.1386,False,approve,unknown,The user wants me to act as the WeakModelAgent and assess a credit application for Borrower ID B038. I must use only the provided structured German Credit dataset fields. No external documents are available. **Borrower D ...
B039,good,RouterManager,WeakModelAgent,0.5108,True,approve,unknown,Thinking Process: 1. **Analyze the Role and Context:** I am the RouterManager. The goal is to make a credit decision (Approve/Reject/Refer) for Borrower ID B039 using only the provided structured German Credit dataset fi ...
B039,good,IncomeAgent,WeakModelAgent,-0.0525,False,unknown,unknown,The user wants me to act as the IncomeAgent and assess credit risk for Borrower ID B039. I must use only the provided structured German Credit dataset fields. No external documents are available. **Borrower Data (B039):* ...
B039,good,FraudAgent,WeakModelAgent,-0.0588,False,unknown,low,The user wants me to act as the FraudAgent and assess the credit risk for Borrower B039 using a structured German Credit dataset profile. **Constraints & Rules:** 1. Use only the provided structured German Credit data fi ...
B039,good,CreditAgent,WeakModelAgent,0.6485,True,approve,unknown,The user wants me to act as the CreditAgent and make a lending decision (Approve/Reject/Refer) for Borrower ID B039. I must adhere to strict constraints: 1. Use only the provided structured German Credit dataset fields. ...
B039,good,ComplianceAgent,WeakModelAgent,0.821,True,approve,low,"The user wants me to act as the ComplianceAgent and make a lending decision (Approve, Reject, or Refer) for Borrower B039. I must adhere strictly to the provided structured German Credit dataset fields and follow the ada ..."
B039,good,SummariserAgent,WeakModelAgent,1.0788,True,approve,high,one short sentence. 3. **Analyze the Draft Content (B039):** The draft stops right before presenting the actual data analysis for B039.
B039,good,WeakModelAgent,WeakModelAgent,-0.1386,False,unknown,unknown,The user wants me to act as the WeakModelAgent and assess a credit application for Borrower ID B039. I must use only the provided structured German Credit dataset fields. No external documents are available. **Borrower P ...
B040,good,RouterManager,WeakModelAgent,0.5108,True,approve,medium,The user wants me to act as the RouterManager and make a credit decision (Approve/Reject/Refer) for Borrower ID B040. I must adhere to strict constraints: 1. Use only the provided structured German Credit dataset fields. ...
B040,good,IncomeAgent,WeakModelAgent,-0.0525,False,unknown,medium,The user wants me to act as the IncomeAgent and assess credit risk for Borrower ID B040. I must use only the provided structured German Credit dataset fields. No external documents are available. **Borrower Data (B040):* ...
B040,good,FraudAgent,WeakModelAgent,-0.0588,False,unknown,low,Thinking Process: 1. **Analyze Role and Goal:** I am the FraudAgent. My goal is to assess the credit risk for Borrower B040 using only the provided structured German Credit dataset fields. The output must follow a specif ...
B040,good,CreditAgent,WeakModelAgent,0.6485,True,approve,unknown,The user wants me to act as the CreditAgent and make a lending decision (Approve/Reject/Refer) for Borrower ID B040. I must adhere to strict constraints: 1. Use only the provided structured German Credit dataset fields. ...
B040,good,ComplianceAgent,WeakModelAgent,0.821,True,approve,low,"The user wants me to act as a ComplianceAgent and make a lending decision (Approve, Reject, or Refer) for Borrower B040. I must adhere strictly to the provided structured German Credit dataset fields and follow all const ..."
B040,good,SummariserAgent,WeakModelAgent,1.0788,True,approve,medium,The user wants me to act as the SummariserAgent and make a credit decision (Approve/Reject/Refer) for Borrower ID B040. I must use only the provided structured German Credit dataset fields and follow the specified output ...
B040,good,WeakModelAgent,WeakModelAgent,-0.1386,False,unknown,medium,The user wants me to act as the WeakModelAgent and assess a credit application for Borrower ID B040. I must use only the provided structured German Credit dataset fields. No external documents are available. The output m ...
